,0
2998,33
2999,19
3000,43
3001,104
3002,15
3003,15
3004,29
3005,35
3006,31
3007,43
3008,13
3009,16
3010,18
3011,34
3012,36
3013,16
3014,37
3015,11
3016,69
3017,40
3018,12
3019,54
3020,74
3021,49
3022,20
3023,34
3024,14
3025,33
3026,71
3027,15
3028,15
3029,49
3030,15
3031,36
3032,26
3033,42
3034,31
3035,14
3036,30
3037,10
3038,16
3039,12
3040,23
3041,11
3042,10
3043,37
3044,52
3045,56
3046,16
3047,73
3048,24
3049,26
3050,29
3051,45
3052,15
3053,48
3054,10
3055,36
3056,13
3057,15
3058,16
3059,16
3060,14
3061,31
3062,57
3063,16
3064,60
3065,16
3066,11
3067,42
3068,22
3069,14
3070,49
3071,28
3072,14
3073,14
3074,34
3075,15
3076,32
3077,24
3078,18
3079,66
3080,46
3081,48
3082,46
3083,27
3084,23
3085,15
3086,10
3087,42
3088,37
3089,57
3090,26
3091,14
3092,22
3093,16
3094,25
3095,36
3096,17
3097,37
3098,70
3099,11
3100,26
3101,13
3102,13
3103,46
3104,79
3105,14
3106,45
3107,49
3108,18
3109,26
3110,16
3111,24
3112,13
3113,13
3114,89
3115,44
3116,12
3117,48
3118,12
3119,41
3120,30
3121,12
3122,17
3123,17
3124,32
3125,42
3126,38
3127,16
3128,17
3129,14
3130,46
3131,29
3132,13
3133,14
3134,40
3135,10
3136,13
3137,34
3138,49
3139,74
3140,96
3141,19
3142,20
3143,17
3144,15
3145,15
3146,11
3147,37
3148,28
3149,33
3150,12
3151,60
3152,11
3153,44
3154,15
3155,18
3156,40
3157,42
3158,46
3159,15
3160,30
3161,85
3162,17
3163,51
3164,14
3165,32
3166,28
3167,35
3168,11
3169,20
3170,34
3171,15
3172,14
3173,31
3174,13
3175,33
3176,15
3177,19
3178,14
3179,34
3180,15
3181,84
3182,20
3183,39
3184,14
3185,13
3186,71
3187,42
3188,14
3189,27
3190,15
3191,75
3192,42
3193,65
3194,19
3195,14
3196,47
3197,51
3198,32
3199,12
3200,38
3201,42
3202,60
3203,19
3204,11
3205,69
3206,15
3207,14
3208,48
3209,44
3210,49
3211,71
3212,71
3213,25
3214,14
3215,32
3216,14
3217,15
3218,21
3219,29
3220,22
3221,17
3222,22
3223,34
3224,15
3225,22
3226,35
3227,35
3228,89
3229,15
3230,16
3231,31
3232,10
3233,42
3234,29
3235,25
3236,12
3237,17
3238,23
3239,31
3240,31
3241,19
3242,37
3243,32
3244,81
3245,15
3246,18
3247,14
3248,14
3249,14
3250,72
3251,16
3252,41
3253,22
3254,15
3255,15
3256,12
3257,43
3258,21
3259,80
3260,50
3261,31
3262,45
3263,27
3264,12
3265,40
3266,16
3267,14
3268,42
3269,44
3270,14
3271,51
3272,38
3273,65
3274,12
3275,14
3276,15
3277,16
3278,10
3279,25
3280,83
3281,13
3282,47
3283,87
3284,23
3285,25
3286,81
3287,17
3288,14
3289,35
3290,13
3291,15
3292,13
3293,32
3294,33
3295,56
3296,16
3297,30
3298,17
3299,18
3300,62
3301,21
3302,15
3303,11
3304,29
3305,11
3306,49
3307,50
3308,77
3309,19
3310,25
3311,77
3312,25
3313,84
3314,10
3315,13
3316,50
3317,18
3318,32
3319,33
3320,26
3321,34
3322,57
3323,66
3324,47
3325,19
3326,61
3327,40
3328,15
3329,76
3330,71
3331,14
3332,42
3333,39
3334,18
3335,67
3336,21
3337,35
3338,16
3339,70
3340,58
3341,57
3342,12
3343,31
3344,78
3345,15
3346,67
3347,13
3348,23
3349,63
3350,17
3351,47
3352,74
3353,32
3354,28
3355,73
3356,15
3357,55
3358,65
3359,30
3360,50
3361,93
3362,35
3363,10
3364,26
3365,13
3366,18
3367,23
3368,14
3369,43
3370,27
3371,70
3372,46
3373,10
3374,17
3375,36
3376,57
3377,14
3378,14
3379,57
3380,47
3381,22
3382,17
3383,21
3384,15
3385,33
3386,78
3387,47
3388,74
3389,18
3390,30
3391,22
3392,66
3393,75
3394,15
3395,36
3396,15
3397,77
3398,92
3399,69
3400,16
3401,52
3402,33
3403,33
3404,60
3405,18
3406,89
3407,46
3408,69
3409,61
3410,17
3411,122
3412,64
3413,97
3414,73
3415,100
3416,72
3417,63
3418,40
3419,14
3420,60
3421,15
3422,58
3423,65
3424,39
3425,74
3426,61
3427,20
3428,16
3429,52
3430,72
3431,107
3432,67
3433,73
3434,110
3435,86
3436,80
3437,65
3438,39
3439,38
3440,84
3441,125
3442,68
3443,77
3444,64
3445,11
3446,49
3447,61
3448,76
3449,71
3450,66
3451,63
3452,64
3453,30
3454,56
3455,63
3456,51
3457,31
3458,29
3459,114
3460,61
3461,68
3462,63
3463,63
3464,17
3465,48
3466,60
3467,62
3468,18
3469,85
3470,71
3471,32
3472,94
3473,77
3474,62
3475,49
3476,10
3477,15
3478,77
3479,64
3480,63
3481,10
3482,22
3483,70
3484,58
3485,89
3486,56
3487,68
3488,111
3489,64
3490,78
3491,102
3492,96
3493,24
3494,49
3495,50
3496,32
3497,97
3498,83
3499,10
3500,17
3501,37
3502,34
3503,55
3504,25
3505,84
3506,11
3507,70
3508,32
3509,73
3510,22
3511,10
3512,70
3513,93
3514,11
3515,65
3516,18
3517,65
3518,34
3519,71
3520,81
3521,49
3522,26
3523,12
3524,56
3525,19
3526,67
3527,74
3528,24
3529,96
3530,87
3531,110
3532,49
3533,70
3534,58
3535,17
3536,29
3537,67
3538,20
3539,16
3540,10
3541,55
3542,44
3543,53
3544,21
3545,16
3546,64
3547,17
3548,83
3549,14
3550,42
3551,106
3552,55
3553,16
3554,37
3555,53
3556,45
3557,15
3558,34
3559,11
3560,19
3561,64
3562,77
3563,99
3564,53
3565,15
3566,34
3567,61
3568,20
3569,73
3570,10
3571,10
3572,10
3573,72
3574,34
3575,72
3576,39
3577,47
3578,16
3579,14
3580,22
3581,94
3582,95
3583,43
3584,57
3585,64
3586,40
3587,11
3588,77
3589,15
3590,14
3591,92
3592,16
3593,37
3594,10
3595,93
3596,62
3597,24
3598,26
3599,49
3600,16
