,0
2998,88
2999,64
3000,10
3001,33
3002,51
3003,52
3004,65
3005,37
3006,71
3007,87
3008,71
3009,71
3010,46
3011,12
3012,81
3013,103
3014,90
3015,94
3016,91
3017,13
3018,15
3019,74
3020,42
3021,81
3022,66
3023,44
3024,14
3025,12
3026,79
3027,62
3028,46
3029,67
3030,12
3031,40
3032,35
3033,61
3034,74
3035,55
3036,32
3037,83
3038,65
3039,48
3040,49
3041,66
3042,91
3043,62
3044,69
3045,11
3046,10
3047,79
3048,95
3049,101
3050,15
3051,10
3052,60
3053,103
3054,88
3055,89
3056,68
3057,11
3058,72
3059,19
3060,71
3061,39
3062,10
3063,13
3064,15
3065,26
3066,27
3067,68
3068,41
3069,64
3070,80
3071,40
3072,73
3073,14
3074,23
3075,45
3076,55
3077,32
3078,60
3079,73
3080,75
3081,93
3082,78
3083,101
3084,69
3085,58
3086,83
3087,28
3088,99
3089,22
3090,83
3091,64
3092,94
3093,82
3094,54
3095,84
3096,14
3097,49
3098,98
3099,43
3100,13
3101,79
3102,21
3103,23
3104,52
3105,14
3106,73
3107,60
3108,48
3109,66
3110,64
3111,38
3112,107
3113,16
3114,66
3115,10
3116,26
3117,91
3118,94
3119,49
3120,86
3121,47
3122,71
3123,34
3124,68
3125,53
3126,75
3127,82
3128,95
3129,67
3130,82
3131,44
3132,82
3133,13
3134,55
3135,61
3136,12
3137,80
3138,83
3139,10
3140,101
3141,63
3142,48
3143,54
3144,92
3145,47
3146,66
3147,77
3148,69
3149,81
3150,68
3151,81
3152,62
3153,17
3154,19
3155,78
3156,51
3157,64
3158,10
3159,47
3160,77
3161,57
3162,10
3163,97
3164,17
3165,21
3166,63
3167,52
3168,26
3169,52
3170,11
3171,83
3172,54
3173,59
3174,15
3175,65
3176,10
3177,12
3178,55
3179,26
3180,35
3181,11
3182,82
3183,88
3184,40
3185,10
3186,87
3187,10
3188,15
3189,83
3190,10
3191,33
3192,10
3193,33
3194,91
3195,14
3196,95
3197,21
3198,10
3199,14
3200,13
